"","ID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","probabilities","W1Day1","W1Day2","W1Day3","W1Day4","W1Day5","W1Day6","W1Day7","W2Day1","W2Day2","W2Day3","W2Day4","W2Day5","W2Day6","W2Day7","W3Day1","W3Day2","W3Day3","W3Day4","W3Day5","W3Day6","W3Day7","W4Day1","W4Day2","W4Day3","W4Day4","W4Day5","W4Day6","W4Day7","W5Day1","W5Day2","W5Day3","W5Day4","W5Day5","W5Day6","W5Day7","W6Day1","W6Day2","W6Day3","W6Day4","W6Day5","W6Day6","W6Day7","W7Day1","W7Day2","W7Day3","W7Day4","W7Day5","W7Day6","W7Day7","W8Day1","W8Day2","W8Day3","W8Day4","W8Day5","W8Day6","W8Day7","W9Day1","W9Day2","W9Day3","W9Day4","W9Day5","W9Day6","W9Day7","W10Day1","W10Day2","W10Day3","W10Day4","W10Day5","W10Day6","W10Day7","W11Day1","W11Day2","W11Day3","W11Day4","W11Day5","W11Day6","W11Day7","W12Day1","W12Day2","W12Day3","W12Day4","W12Day5","W12Day6","W12Day7","W13Day1","W13Day2","W13Day3","W13Day4","W13Day5","W13Day6","W13Day7"
"1396",1396,1.94981760857627,0.612639021128416,1.06899922713637,0.893532746471465,0.831540410872549,0.357321914751083,1.7224295148626,1,0,3.82973117816659,0.156909949476372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"1397",1397,1.80032337456942,1.55791775602847,1.10434618685395,1.83856086293235,0.0486967614851892,0.311918801628053,1.90379372891039,0,1,3.62980050620095,0.0229780181704312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1398",1398,0.935497667640448,1.29635729873553,1.09279306931421,0.734835079405457,0.0592160439118743,1.0029993779026,0.184135135263205,0,0,1.53415121592729,0.49050208146901,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1
"1399",1399,0.842918456997722,1.06676606042311,0.639803375583142,1.70134246116504,0.0794875393621624,0.146205625031143,0.983824029564857,1,1,1.70611433834272,0.180197119054202,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1400",1400,0.0551939811557531,0.602641972247511,0.691571100614965,1.85293524200097,1.33557287231088,1.3643833566457,1.48584616882727,0,0,0.0397117413631039,0.982649555908417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1401",1401,1.76258790865541,0.288731670472771,1.63884504884481,0.292160498909652,1.28506229259074,1.350078035146,1.8523949063383,1,0,3.56345500618768,0.301663520012634,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"1402",1402,1.55938573274761,1.25839173793793,0.562680777162313,0.515560929663479,1.97564079193398,0.476768523920327,1.29725142335519,1,1,3.27121780681058,0.0548614782170648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1403",1403,0.28742564143613,1.14542684517801,1.62070855963975,0.668909118976444,0.530831901356578,0.402896594721824,1.97622184455395,0,0,0.532396852702641,0.900845336808997,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1404",1404,0.896468875929713,1.73720625415444,0.658155553042889,1.30622028326616,0.620861823204905,0.426598961465061,1.47541642235592,1,1,1.75746493974308,0.0275151263159189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1405",1405,0.22354937158525,0.892094920389354,1.65010141208768,0.148304906208068,1.80073546338826,0.310545073822141,1.14532168116421,1,0,0.366549919945408,0.951012968185867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1406",1406,0.790422474034131,0.566657871473581,0.72402284713462,0.0381684685125947,1.34166879905388,1.17030041571707,0.251951967831701,0,1,1.62321841267863,0.325365203684683,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"1407",1407,1.21026597404853,0.502490270417184,0.478123730514199,1.38093446753919,1.06895407801494,0.577378269284964,0.269151621963829,1,0,2.4034630920368,0.644159727963217,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1
"1408",1408,1.80453416379169,0.936464795377105,1.01490726787597,0.00377380987629294,0.00100328307598829,0.279686885885894,1.12162713613361,0,1,3.65824277802979,0.0975842806284169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"1409",1409,0.400391290895641,0.775170136243105,1.75207988126203,0.974258293863386,0.549099017400295,1.79611140070483,0.0755433584563434,1,1,0.746959284408702,0.373516975775351,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0
"1410",1410,1.62797662243247,0.469560235273093,1.65370953595266,1.42213550489396,0.582494169473648,1.4517253418453,1.77501181699336,0,0,3.15222567309003,0.325784363616953,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
"1411",1411,1.11920831166208,1.24504582304507,1.52158151427284,0.482336476445198,0.78384893713519,1.07579373102635,0.195689543616027,0,0,2.3521475594236,0.405932391681643,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0
"1412",1412,1.55250322399661,0.309680422767997,0.228797285817564,1.37484628008679,0.853440225124359,1.8173975800164,1.15972456289455,0,1,3.12747141733254,0.264247422649698,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
"1413",1413,1.36033936077729,0.325386523269117,0.40486527280882,0.917315158061683,0.579111270606518,1.2347334404476,0.399499400518835,1,0,2.76753764984472,0.537684253398837,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0
"1414",1414,1.86446398822591,0.570585401263088,0.0166319776326418,0.526089716237038,1.57849004957825,1.11959043564275,1.80647946381941,0,0,3.60123038851455,0.167752537397619,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
"1415",1415,0.885434470605105,1.8843227182515,1.85524323955178,1.68667069403455,0.728146479465067,1.74676985433325,0.874234444461763,0,1,1.78230774056061,0.016839945596578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1416",1416,0.194914183113724,1.73446038831025,1.10442438116297,0.429358048830181,0.116106560453773,0.859228756278753,0.837624043226242,1,1,0.338080632517547,0.0598170902545476,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1417",1417,0.622640000656247,1.78835996193811,0.20917619811371,1.35168722085655,1.89453664142638,0.513489231467247,0.718536366242915,0,0,1.24572068960746,0.361082960979222,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0
"1418",1418,0.684392033144832,1.72146879415959,1.85875497478992,1.99238372035325,1.66805084003136,0.234147799666971,0.55353886866942,1,0,1.42217530441937,0.352990673273708,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
"1419",1419,0.218051800969988,1.01708868937567,1.90554461814463,0.198354193009436,1.39211070630699,0.882954601198435,0.985128965228796,0,1,0.577435744628037,0.358192998979734,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1420",1420,0.38004807010293,0.723127713892609,1.86808390449733,1.59975010808557,1.126876515802,1.95547737274319,1.25971584580839,0,0,0.832916262566621,0.943814700315695,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1421",1421,0.298364968039095,0.0803261860273778,0.163984886836261,0.722755539231002,0.3634511125274,0.286622455809265,0.0410615424625576,0,1,0.75265647711356,0.59349189701046,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1
"1422",1422,1.82691147038713,0.187099269125611,1.01501384098083,1.52512547746301,0.713102972600609,1.37532710004598,1.48752625891939,1,1,3.45923486855748,0.205437795226388,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1423",1423,0.614675030577928,1.78375363722444,1.83334701089188,0.877958179917186,1.55580381350592,0.311990646645427,1.12942698784173,1,0,1.29406300431916,0.346043252544495,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0
"1424",1424,0.352966329082847,1.27489525312558,1.76694107288495,1.23237415030599,1.30124799441546,1.59900724189356,0.23808804852888,1,0,0.512685835932408,0.851667667381076,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"1425",1425,0.733205564320087,1.423559255898,1.38151047425345,1.29515296127647,0.623886779416353,0.818116966634989,1.70837429724634,0,1,1.45991146722285,0.0876462818134931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"1426",1426,1.6628686664626,0.78570629004389,1.61341695254669,1.8674103259109,0.350888632237911,0.95667928038165,1.87273406935856,1,1,3.24657546362525,0.151903207574999,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"1427",1427,0.65629489114508,0.0973611637018621,0.373875630088151,1.83092616451904,0.613803504500538,1.73360064765438,1.34313339553773,0,0,1.47567997440212,0.920561745097319,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"1428",1428,0.229717331472784,1.33639438636601,0.302567745558918,0.0600577327422798,0.371876323129982,0.0420107780955732,0.147994344122708,1,0,0.549562033427593,0.891066419814477,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"1429",1429,0.79639557050541,1.31864495575428,1.7479619695805,0.767044387757778,0.70363213820383,1.50795550597832,1.09740580292419,1,0,1.70447929651254,0.578090274197338,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
"1430",1430,1.88134392770007,0.546075004152954,1.69903291715309,1.81015132321045,1.77162857074291,0.54754150332883,1.20084018446505,1,0,3.83170891462014,0.203908993219239,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"1431",1431,1.86464420333505,0.0546849886886775,1.12553944671527,0.772837174125016,1.53340944182128,0.693265918642282,1.62213555024937,0,1,3.66312544634758,0.210557086630536,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1432",1432,0.695133596658707,1.56697776913643,0.361274854745716,1.45811655092984,0.832746761385351,0.414646470919251,1.8680517161265,0,0,1.3807799236289,0.484827758505856,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
"1433",1433,1.35719862440601,0.886846425943077,1.61802614992484,0.977410114370286,0.647422379348427,1.05003637261689,0.612763707991689,0,1,2.7990214751006,0.175863512526656,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"1434",1434,1.55603060172871,0.133504105266184,1.21846133330837,0.982904822565615,1.35793471895158,0.645397457294166,0.475397947710007,0,0,3.161063238754,0.419093003291343,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0
"1435",1435,1.18027454335243,0.747083258349448,1.10480351233855,1.18463853979483,1.87739346735179,0.184895920101553,1.52366806007922,0,0,2.37123592562427,0.645375532644784,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1
"1436",1436,1.12619864800945,1.21155887655914,0.970269626472145,0.494353801012039,0.069539831019938,0.432738960254937,1.17163668060675,0,0,2.37406723813405,0.428382060705192,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0
"1437",1437,1.59790648287162,0.826071300543845,1.86955430544913,0.249120185617357,0.912210552021861,0.837018441874534,0.50101229455322,1,0,3.20016138869434,0.298822575864335,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"1438",1438,1.59930354775861,0.972862122114748,1.00569348828867,1.23654515389353,1.09578080195934,0.255525992717594,1.45537675172091,1,1,3.06840430209308,0.122412887574097,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1439",1439,1.94458242598921,1.07178736710921,1.61783440504223,1.59765730053186,1.79989067604765,1.63661428261548,1.35665382770821,0,1,3.84653203671109,0.0678445826908858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
"1440",1440,0.880375220440328,0.379904589615762,1.27149366028607,1.37219208292663,0.357945828232914,0.0939243515022099,1.3328080996871,0,0,1.78309235201504,0.852122462121386,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"1441",1441,0.680011456366628,0.677732165437192,0.884127447381616,1.83157101273537,0.95194861618802,1.64387342799455,0.577903290744871,1,0,1.51752035612106,0.894870457582758,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"1442",1442,0.0974430432543159,0.924677175935358,0.175839509349316,1.68797094328329,1.98620215104893,0.985899289138615,0.724580467678607,1,0,0.211053458193083,0.968452524736927,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1443",1443,0.0226180418394506,1.45568230422214,0.806986592244357,1.49630029452965,0.549518651328981,1.55431069526821,1.24760195612907,0,1,0.10131192164627,0.166062172456242,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"1444",1444,0.135317786596715,0.243493545800447,0.981094043701887,1.24328280799091,0.991309747565538,1.83368962444365,0.0920116212219,1,1,0.15301467904448,0.598885594036109,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0
"1445",1445,0.824639052618295,1.99098904943094,0.986092547886074,0.663829287979752,1.95378810586408,0.674522256944329,0.728923846501857,1,0,1.71668990558356,0.125171767210836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
